spg,n_atoms,numIons,wps,count
15,144,"(40, 88, 16)","0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0,0-0",1
15,144,"(48, 24, 72)","0-0-0-0-0-1-2,0-0-1-1,0-0-0-0-0-0-0-0-0",1
15,144,"(48, 24, 72)","0-0-0-0-0-1-3,0-0-1-1,0-0-0-0-0-0-0-0-0",1
15,144,"(48, 24, 72)","0-0-0-0-0-1-5,0-0-1-1,0-0-0-0-0-0-0-0-0",2
15,144,"(64, 16, 64)","0-0-0-0-0-0-0-0,0-0,0-0-0-0-0-0-0-0",1
15,148,"(4, 8, 40, 96)","1,0,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,148,"(8, 4, 24, 112)","0,1,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0",2
15,148,"(8, 8, 48, 84)","0,0,0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-1",3
15,148,"(8, 48, 16, 16, 60)","0,0-0-0-0-0-0,0-0,0-0,0-0-0-0-0-0-0-1",1
15,148,"(8, 56, 16, 68)","0,0-0-0-0-0-0-0,0-0,0-0-0-0-0-0-0-1-1-1",2
15,148,"(12, 8, 64, 64)","1-1-1,0,0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0",1
15,148,"(16, 8, 24, 4, 16, 80)","0-0,1-1,0-0-0,2,0-0,0-0-0-0-0-0-0-0-0-0",1
15,148,"(16, 20, 8, 24, 80)","0-0,0-0-1,0,0-0-0,0-0-0-0-0-0-0-0-0-0",1
15,148,"(16, 40, 16, 76)","0-0,0-0-0-0-0,0-0,0-0-0-0-0-0-0-0-0-1",1
15,148,"(32, 24, 92)","0-0-0-1-1,0-0-0,0-0-0-0-0-0-0-0-0-0-0-2",1
15,148,"(40, 20, 8, 80)","0-0-0-0-0,0-0-1,0,0-0-0-0-0-0-0-0-0-0",1
15,152,"(8, 8, 32, 24, 80)","0,0,0-0-0-0,0-0-0,0-0-0-0-0-0-0-0-0-0",2
15,152,"(8, 20, 24, 100)","0,0-0-1,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-1",1
15,152,"(8, 40, 104)","1-1,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0",1
15,152,"(12, 20, 24, 96)","0-1,0-0-1,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",3
15,152,"(12, 20, 24, 96)","0-1,0-1-1-2,0-0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",3
15,152,"(12, 20, 24, 96)","0-1,0-1-1-3,0-0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",1
15,152,"(12, 40, 16, 84)","0-1,0-0-0-0-0,0-0,0-0-0-0-0-0-0-0-0-0-5",1
15,152,"(16, 8, 8, 40, 80)","0-0,1-1,0,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0",1
15,152,"(16, 16, 24, 96)","0-1-3,0-0,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,152,"(20, 4, 32, 32, 64)","0-0-5,1,0-0-0-0,0-0-0-0,0-0-0-0-0-0-0-0",2
15,152,"(24, 8, 24, 96)","0-0-1-3,0,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,152,"(24, 8, 32, 16, 72)","0-0-0,0,0-0-0-0,0-0,0-0-0-0-0-0-0-0-0",1
15,152,"(24, 12, 4, 16, 96)","0-0-1-1,2-3-4,5,0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",1
15,152,"(24, 40, 88)","0-0-0,0-0-0-0-1-3,0-0-0-0-0-0-0-0-0-0-1-1",1
15,152,"(32, 36, 84)","0-0-0-0,0-0-0-0-1,0-0-0-0-0-0-0-0-0-0-1",1
15,152,"(64, 32, 56)","0-0-0-0-0-0-0-0,0-0-0-1-4,0-0-0-0-0-0-0",1
15,152,"(72, 16, 64)","0-0-0-0-0-0-0-0-1-1,0-0,0-0-0-0-0-0-0-0",1
15,156,"(4, 64, 16, 56, 16)","1,0-0-0-0-0-0-0-0,0-0,0-0-0-0-0-0-0,0-0",1
15,156,"(4, 64, 24, 24, 40)","1,0-0-0-0-0-0-0-0,0-0-0,0-0-0,0-0-0-0-0",1
15,156,"(8, 8, 8, 32, 100)","0,0,0,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-1",1
15,156,"(8, 8, 28, 112)","0,0,0-0-0-1,0-0-0-0-0-0-0-0-0-0-0-0-0-0",7
15,156,"(12, 20, 24, 100)","0-1,0-0-5,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-1",1
15,156,"(16, 4, 16, 40, 80)","0-1-1,5,0-0,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0",1
15,156,"(20, 16, 40, 80)","0-0-1,0-0,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0",4
15,156,"(20, 24, 16, 96)","0-1-1-1,0-0-0,2-3-4-5,0-0-0-0-0-0-0-0-0-0-0-0",1
15,156,"(32, 4, 24, 96)","0-0-0-1-1,1,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,156,"(80, 28, 48)","0-0-0-0-0-0-0-0-0-0,0-0-0-3,0-0-0-0-0-0",1
15,160,"(4, 8, 56, 16, 24, 52)","5,0,0-0-0-0-0-0-0,0-0,0-0-0,0-0-0-0-0-0-1",1
15,160,"(4, 12, 16, 56, 72)","1,0-4,0-0,0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0",1
15,160,"(4, 12, 72, 24, 24, 24)","1,0-1,0-0-0-0-0-0-0-0-0,0-0-0,0-0-0,0-0-0",2
15,160,"(4, 56, 100)","1,0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-1",1
15,160,"(4, 72, 16, 24, 12, 32)","1,0-0-0-0-0-0-0-0-0,0-0,0-0-0,0-1,0-0-0-0",1
15,160,"(8, 40, 112)","1-1,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0",6
15,160,"(8, 48, 32, 8, 24, 40)","1-4,0-0-0-0-0-0,0-0-0-0,0,0-0-0,0-0-0-0-0",1
15,160,"(12, 24, 4, 120)","0-5,0-0-0,1,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(12, 72, 4, 24, 24, 24)","0-1,0-0-0-0-0-0-0-0-0,1,0-0-0,0-0-0,0-0-0",2
15,160,"(16, 8, 8, 32, 96)","0-0,0,0,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",5
15,160,"(16, 16, 32, 96)","0-0,0-0,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(16, 16, 32, 96)","0-0,0-0,0-0-0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",2
15,160,"(16, 16, 64, 64)","0-0,0-0,0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0",1
15,160,"(16, 24, 40, 80)","0-0,0-0-0,0-0-0-0-0,0-0-0-0-0-0-0-0-0-0",1
15,160,"(16, 32, 112)","0-1-1,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(16, 48, 16, 32, 48)","0-0,0-0-0-0-0-0,0-0,0-0-0-0,0-0-0-0-0-0",1
15,160,"(24, 4, 12, 24, 96)","0-0-1-1,3,2-4-5,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 4, 12, 24, 96)","0-0-1-1,3,2-4-5,0-0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 4, 12, 24, 96)","0-0-1-1,5,2-3-4,0-0-1-1,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 8, 8, 24, 96)","0-0-1-1,2-4,3-5,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 8, 8, 24, 96)","0-0-1-1,4-5,2-3,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 16, 24, 96)","0-0-1-2,0-0,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",4
15,160,"(24, 16, 24, 96)","0-0-1-4,0-0,0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(24, 24, 4, 12, 96)","0-0-1-1,0-0-1-1,4,2-3-5,0-0-0-0-0-0-0-0-0-0-0-0",1
15,160,"(32, 32, 32, 64)","0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0-0-0-0-0",1
15,160,"(32, 32, 96)","0-0-0-0,0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0",1
